,Topic,Count,TopicLabel,WordScore,Sentiment
191,190,14,190_shockdoctor_furyboyzunleashed_performancehouston shockdoctor_performancehouston,"[('shockdoctor', 0.14547328291515832), ('furyboyzunleashed', 0.14547328291515832), ('performancehouston shockdoctor', 0.14547328291515832), ('performancehouston', 0.14547328291515832), ('afgpsports', 0.13444774282362137), ('furyboyzunleashed teamtexasfury', 0.13444774282362137), ('furyboyzunleashed teamtexasfury performancehouston', 0.13444774282362137), ('shockdoctor afgpsports', 0.13444774282362137), ('teamtexasfury', 0.13444774282362137), ('teamtexasfury performancehouston', 0.13444774282362137)]",positive
192,191,14,191_uf_dm uf_fundraising page dm_page dm,"[('uf', 0.06499362826452992), ('dm uf', 0.04049850122131293), ('fundraising page dm', 0.04049850122131293), ('page dm', 0.04049850122131293), ('hospital making donation', 0.04049850122131293), ('page dm uf', 0.04049850122131293), ('support uf', 0.04049850122131293), ('support uf health', 0.04049850122131293), ('donation fundraising', 0.039512282865148476), ('making donation fundraising', 0.039512282865148476)]",positive
193,192,14,192_salary_worker training_training_training grant,"[('salary', 0.03224874684881256), ('worker training', 0.03215148188562249), ('training', 0.031344669287884916), ('training grant', 0.030092634403250922), ('average', 0.029074465981655518), ('incumbent worker', 0.026755767098040017), ('grant boost amtrak', 0.026755767098040017), ('worker shortage', 0.026755767098040017), ('amid worker', 0.026755767098040017), ('amid worker shortage', 0.026755767098040017)]",positive
194,193,14,193_employment_disaster_restaurant workers_awarded 12m federal,"[('employment', 0.04324341126812257), ('disaster', 0.04002587079702705), ('restaurant workers', 0.030793035653831992), ('awarded 12m federal', 0.029957311879002073), ('dislocated worker', 0.029957311879002073), ('employment training services', 0.029957311879002073), ('employment form', 0.029957311879002073), ('form temporary', 0.029957311879002073), ('response covid19 grant', 0.029957311879002073), ('dislocated', 0.029957311879002073)]",positive
195,194,14,194_beach_lunch 130 donations_cleaningsanitizing_serve lunch 130,"[('beach', 0.028613642012382347), ('lunch 130 donations', 0.021702820370546393), ('cleaningsanitizing', 0.021702820370546393), ('serve lunch 130', 0.021702820370546393), ('ever wonder', 0.021702820370546393), ('quiet flagler', 0.021702820370546393), ('every sun', 0.021702820370546393), ('quiet flagler beach', 0.021702820370546393), ('responders need keep', 0.021702820370546393), ('closed reduce covid19', 0.021702820370546393)]",positive
196,195,13,195_geared take care_health nurse geared_nurse geared take_get sick may,"[('geared take care', 0.03283335675143076), ('health nurse geared', 0.03283335675143076), ('nurse geared take', 0.03283335675143076), ('get sick may', 0.03283335675143076), ('care aholes like', 0.03283335675143076), ('loved ones get', 0.03283335675143076), ('daughter banner', 0.03283335675143076), ('may go hospital', 0.03283335675143076), ('may go', 0.03283335675143076), ('maskupaz wearamask dont', 0.03283335675143076)]",positive
197,196,13,196_usbg_pandemic bartender emergency_charity foundation currently_workers lost income,"[('usbg', 0.05826749043730689), ('pandemic bartender emergency', 0.03247647243891521), ('charity foundation currently', 0.03247647243891521), ('workers lost income', 0.03247647243891521), ('funds provide financial', 0.03247647243891521), ('usbg national charity', 0.03247647243891521), ('usbg national', 0.03247647243891521), ('foundation currently raising', 0.03247647243891521), ('usbg usbg', 0.03247647243891521), ('usbg usbg national', 0.03247647243891521)]",positive
198,197,13,197_mercy_health services covid19_little sister_donation mercy,"[('mercy', 0.03926009340716327), ('health services covid19', 0.03134093144454755), ('little sister', 0.03134093144454755), ('donation mercy', 0.03134093144454755), ('gareth bale wife', 0.03134093144454755), ('madrid winger', 0.03134093144454755), ('madrid winger born', 0.03134093144454755), ('mercy hospital', 0.03134093144454755), ('mercy health services', 0.03134093144454755), ('making donation mercy', 0.03134093144454755)]",positive
199,198,13,198_pact act_honoring pact_honoring pact act_pact,"[('pact act', 0.051544318463771485), ('honoring pact', 0.051544318463771485), ('honoring pact act', 0.051544318463771485), ('pact', 0.04964224350410636), ('honoring', 0.04374353685826287), ('toxic', 0.03292690238762373), ('act', 0.030589694562991203), ('tell senator support', 0.02872918715750192), ('amp healthcare benefits', 0.02872918715750192), ('support honoring pact', 0.02872918715750192)]",positive
200,199,13,199_podcast_episode_guest_joy,"[('podcast', 0.051401804863202366), ('episode', 0.03515005526518506), ('guest', 0.019858385347245686), ('joy', 0.019814891511259), ('guest talk social', 0.018796388110553345), ('checking new show', 0.018796388110553345), ('joy fan', 0.018796388110553345), ('joy journey', 0.018796388110553345), ('joy fan look', 0.018796388110553345), ('podcast episode', 0.018796388110553345)]",positive
201,200,13,200_greece_locked reason save_childhoods freethekids_greece healthy,"[('greece', 0.05167592836663126), ('locked reason save', 0.04732409131479264), ('childhoods freethekids', 0.04732409131479264), ('greece healthy', 0.04732409131479264), ('safe covid19 hundreds', 0.04732409131479264), ('greece healthy amp', 0.04732409131479264), ('save childhoods freethekids', 0.04732409131479264), ('amp safe covid19', 0.04732409131479264), ('childfriendly', 0.04732409131479264), ('reason save', 0.04732409131479264)]",positive
202,201,13,201_treatment mitigation_expandeduse_treatment mitigation prevention_regulatory,"[('treatment mitigation', 0.0344750245890023), ('expandeduse', 0.0344750245890023), ('treatment mitigation prevention', 0.0344750245890023), ('regulatory', 0.0344750245890023), ('medicaldevice', 0.0344750245890023), ('auths', 0.0344750245890023), ('mitigation prevention', 0.0344750245890023), ('healthcanada', 0.0344750245890023), ('covid19 updated', 0.03333224123413259), ('mitigation', 0.03239880097705035)]",positive
203,202,13,202_feed fearless frontline_feed fearless_donate feed fearless_donate feed,"[('feed fearless frontline', 0.0660767063706535), ('feed fearless', 0.0660767063706535), ('donate feed fearless', 0.0660767063706535), ('donate feed', 0.0660767063706535), ('fearless frontline campaign', 0.0660767063706535), ('fearless frontline', 0.0660767063706535), ('fearless', 0.06310214699483735), ('frontline campaign', 0.06310214699483735), ('houston', 0.06248248153353273), ('houston community', 0.043124683894367355)]",positive
204,203,13,203_blood_covid19 antibody_antibody_tests,"[('blood', 0.06715939225264335), ('covid19 antibody', 0.059964094279418415), ('antibody', 0.05251269560567878), ('tests', 0.04278487606133091), ('donation incentive blood', 0.037891951241548566), ('incentive blood shortage', 0.037891951241548566), ('increases carter', 0.037891951241548566), ('increases carter bloodcare', 0.037891951241548566), ('incentive blood', 0.037891951241548566), ('donation incentive', 0.037891951241548566)]",positive
205,204,13,204_sonic_mask_three coronavirus_instructions picture,"[('sonic', 0.07585767622970142), ('mask', 0.06279688271286446), ('three coronavirus', 0.05109895472213722), ('instructions picture', 0.05109895472213722), ('still making masks', 0.05109895472213722), ('three coronavirus covid19', 0.05109895472213722), ('please place', 0.05109895472213722), ('place orders make', 0.05109895472213722), ('place orders', 0.05109895472213722), ('picture three coronavirus', 0.05109895472213722)]",positive
206,205,13,205_research_africa_scientists_global health,"[('research', 0.04458462788441919), ('africa', 0.04171571541614678), ('scientists', 0.032815354912185166), ('global health', 0.03180165844328614), ('nih', 0.0279344663211384), ('countries', 0.027079332340829394), ('dsi africa', 0.02615582049246312), ('dsi', 0.02615582049246312), ('discovery innovation africa', 0.02615582049246312), ('discovery innovation', 0.02615582049246312)]",positive
207,206,13,206_masks ppe healthcare_provide masks ppe_masks ppe_ppe healthcare workers,"[('masks ppe healthcare', 0.09191506725759802), ('provide masks ppe', 0.09191506725759802), ('masks ppe', 0.09191506725759802), ('ppe healthcare workers', 0.08880516941028978), ('provide masks', 0.08621780395097725), ('direct relief provide', 0.08332553036630415), ('relief provide', 0.08332553036630415), ('relief provide masks', 0.08332553036630415), ('ppe healthcare', 0.08206654095381075), ('direct relief', 0.07561824847938488)]",positive
208,207,13,207_exclude_coronavirus_part americas essential_new data shows,"[('exclude', 0.034665530883497886), ('coronavirus', 0.030863737826449505), ('part americas essential', 0.028040043918745938), ('new data shows', 0.028040043918745938), ('americas essential', 0.028040043918745938), ('immigrants represent', 0.028040043918745938), ('represent substantial critical', 0.028040043918745938), ('helping protect communities', 0.028040043918745938), ('protect communities learn', 0.028040043918745938), ('helping protect', 0.028040043918745938)]",positive
209,208,13,208_running health every_million reasons_million reasons run_every kid canada,"[('running health every', 0.05890779253002455), ('million reasons', 0.05890779253002455), ('million reasons run', 0.05890779253002455), ('every kid canada', 0.05890779253002455), ('health every kid', 0.05890779253002455), ('fundraising event support', 0.05890779253002455), ('childrens hospital foundations', 0.05890779253002455), ('running health', 0.05890779253002455), ('support local childrens', 0.05890779253002455), ('hospital foundations support', 0.05890779253002455)]",positive
210,209,13,209_covid19 coronaviruspandemic_coronaviruspandemic_cleaning supplies_cleaning,"[('covid19 coronaviruspandemic', 0.06581006448463352), ('coronaviruspandemic', 0.05777790334214795), ('cleaning supplies', 0.05041790355885802), ('cleaning', 0.04322161172301171), ('essentialworkers', 0.03726422724185466), ('coronavirus donatekarona donation', 0.03651047385253377), ('department covid19 coronaviruspandemic', 0.03651047385253377), ('supplies masks', 0.03651047385253377), ('donation essentialworkers', 0.03651047385253377), ('donatekarona', 0.03651047385253377)]",positive
211,210,13,210_testing_information regardless_suv hit_chair bonding time,"[('testing', 0.020947719623471923), ('information regardless', 0.019746509801933758), ('suv hit', 0.019746509801933758), ('chair bonding time', 0.019746509801933758), ('time helping', 0.019746509801933758), ('took little', 0.019746509801933758), ('time helping little', 0.019746509801933758), ('boy region helping', 0.019746509801933758), ('nursing home testing', 0.019746509801933758), ('ceoboard chair bonding', 0.019746509801933758)]",positive
212,211,12,211_smallplayerbigplay_streaming_fundraising streaming_justsports,"[('smallplayerbigplay', 0.12653905206929073), ('streaming', 0.1137855195277912), ('fundraising streaming', 0.1030623557340097), ('justsports', 0.07080378039930124), ('blazeatrail', 0.07080378039930124), ('proceeds benefit', 0.06040657758169606), ('proceeds', 0.060107643925643175), ('mobileapp', 0.058585009105494114), ('smallplayerbigplay fundraising', 0.058585009105494114), ('streaming proceeds', 0.04581706522670905)]",positive
213,212,12,212_charity care_notforprofit_charity_lot profits,"[('charity care', 0.07880021096559937), ('notforprofit', 0.04190889678623428), ('charity', 0.028433812473867802), ('lot profits', 0.024594278970525026), ('make thousands', 0.024594278970525026), ('charity mission health', 0.024594278970525026), ('profits avlnews asheville', 0.024594278970525026), ('care study', 0.024594278970525026), ('charity care hospitals', 0.024594278970525026), ('care study finds', 0.024594278970525026)]",positive
214,213,12,213_goal_year stretching goal_individual donations year_12daysofgratitude campaign,"[('goal', 0.03487822932658943), ('year stretching goal', 0.03344591937739029), ('individual donations year', 0.03344591937739029), ('12daysofgratitude campaign', 0.03344591937739029), ('year stretching', 0.03344591937739029), ('11k individual donations', 0.03344591937739029), ('campaign hit 11k', 0.03344591937739029), ('us positively impact', 0.03344591937739029), ('us positively', 0.03344591937739029), ('impact deployed', 0.03344591937739029)]",positive
215,214,12,214_pharma_pharma donations_big_big pharma,"[('pharma', 0.03863219477411968), ('pharma donations', 0.031435026814737595), ('big', 0.027145803734939928), ('big pharma', 0.02704343166036441), ('vaccine', 0.025228998090151014), ('campaign grubhub', 0.022167937547423903), ('senator took donations', 0.022167937547423903), ('statesman hear', 0.022167937547423903), ('statesman hear make', 0.022167937547423903), ('companies benefited', 0.022167937547423903)]",positive
216,215,12,215_ppl_clemency_ensure ppl_released frm custody,"[('ppl', 0.05538564990005847), ('clemency', 0.05192464550429515), ('ensure ppl', 0.0343429363721862), ('released frm custody', 0.0343429363721862), ('medicaideligible incarcerated', 0.0343429363721862), ('ensure ppl released', 0.0343429363721862), ('leadership must ensure', 0.0343429363721862), ('medicaideligible incarcerated ppl', 0.0343429363721862), ('must ensure ppl', 0.0343429363721862), ('medicaideligible', 0.0343429363721862)]",positive
217,216,12,216_leaders changeforgood_dr goldhagen helped_communications apply grants_plan im grateful,"[('leaders changeforgood', 0.02197088921366902), ('dr goldhagen helped', 0.02197088921366902), ('communications apply grants', 0.02197088921366902), ('plan im grateful', 0.02197088921366902), ('conservation department grant', 0.02197088921366902), ('conservation department', 0.02197088921366902), ('craft good health', 0.02197088921366902), ('craft good', 0.02197088921366902), ('goldhagen', 0.02197088921366902), ('good health plan', 0.02197088921366902)]",positive
218,217,12,217_thread amp_amp_educator_retention plan,"[('thread amp', 0.029388545551280648), ('amp', 0.024798626341045064), ('educator', 0.02424777582883586), ('retention plan', 0.02298364255634913), ('fundraising needs', 0.02298364255634913), ('educational equality', 0.02298364255634913), ('feel impact', 0.02298364255634913), ('inability', 0.02298364255634913), ('feel impact inability', 0.02298364255634913), ('educational equality amp', 0.02298364255634913)]",positive
219,218,12,218_going overjoyed_going overjoyed outpouring_keeping team going_keeping team,"[('going overjoyed', 0.03733904367922469), ('going overjoyed outpouring', 0.03733904367922469), ('keeping team going', 0.03733904367922469), ('keeping team', 0.03733904367922469), ('team going overjoyed', 0.03733904367922469), ('team going', 0.03733904367922469), ('thanks keeping team', 0.03733904367922469), ('generous donation pizzas', 0.03733904367922469), ('thanks keeping', 0.03642976434375392), ('donation pizzas', 0.0349480062661868)]",positive
220,219,12,219_like personally_heldia_donations made mask_richardson hazel crest,"[('like personally', 0.0321272630578516), ('heldia', 0.0321272630578516), ('donations made mask', 0.0321272630578516), ('richardson hazel crest', 0.0321272630578516), ('richardson hazel', 0.0321272630578516), ('essen workers frontline', 0.0321272630578516), ('spearheaded awesome display', 0.0321272630578516), ('rev heldia', 0.0321272630578516), ('spearheaded awesome', 0.0321272630578516), ('crest com mem', 0.0321272630578516)]",positive
221,220,12,220_ahrq exhibit_exhibit booth learn_booth learn health_services research projects,"[('ahrq exhibit', 0.09046950918972654), ('exhibit booth learn', 0.09046950918972654), ('booth learn health', 0.09046950918972654), ('services research projects', 0.09046950918972654), ('ahrq exhibit booth', 0.09046950918972654), ('exhibit booth', 0.09046950918972654), ('booth learn', 0.09046950918972654), ('learn health services', 0.09046950918972654), ('learn health', 0.09046950918972654), ('ahrq', 0.08898960382235684)]",positive
222,221,12,221_big bee_bee_funny_yes fine clumsy,"[('big bee', 0.14980151736592517), ('bee', 0.13130882910415867), ('funny', 0.11945863960078397), ('yes fine clumsy', 0.08189920425633078), ('miniature minions', 0.08189920425633078), ('minions funny vine', 0.08189920425633078), ('made giggle big', 0.08189920425633078), ('lol yes fine', 0.08189920425633078), ('little one lol', 0.08189920425633078), ('minions', 0.08189920425633078)]",positive
223,222,12,222_thefuryeffect_checking fury boyz_appreciate checking fury_checking fury,"[('thefuryeffect', 0.3427879539237185), ('checking fury boyz', 0.2814319788121923), ('appreciate checking fury', 0.2814319788121923), ('checking fury', 0.2814319788121923), ('thefuryeffect appreciate', 0.2814319788121923), ('appreciate checking', 0.2814319788121923), ('thefuryeffect appreciate checking', 0.2527106476209927), ('fury boyz', 0.252194962004884), ('boyz', 0.2491971552578133), ('fury', 0.2491971552578133)]",positive
224,223,12,223_water_fresh water_huge staff_come huge,"[('water', 0.05231021268871778), ('fresh water', 0.018241513184780553), ('huge staff', 0.018241513184780553), ('come huge', 0.018241513184780553), ('grahams', 0.018241513184780553), ('boat comes', 0.018241513184780553), ('goes whereever', 0.018241513184780553), ('staff mlm doctors', 0.018241513184780553), ('houses fresh', 0.018241513184780553), ('houses fresh water', 0.018241513184780553)]",positive
225,224,12,224_selfcare_keep providing care_lift health_needed strength amp,"[('selfcare', 0.0337937100468737), ('keep providing care', 0.023289073022214234), ('lift health', 0.023289073022214234), ('needed strength amp', 0.023289073022214234), ('lift health care', 0.023289073022214234), ('care amp love', 0.023289073022214234), ('dyingpour ur blessings', 0.023289073022214234), ('dyingpour ur', 0.023289073022214234), ('dyingpour', 0.023289073022214234), ('needed strength', 0.023289073022214234)]",positive
226,225,12,225_immigrant communities_unemployment_grappling legal status_created covid19 pandemic,"[('immigrant communities', 0.03402642286502546), ('unemployment', 0.027763968805074056), ('grappling legal status', 0.027065679458248976), ('created covid19 pandemic', 0.027065679458248976), ('safety check', 0.027065679458248976), ('demands essential', 0.027065679458248976), ('workers sharp', 0.027065679458248976), ('families also', 0.027065679458248976), ('families also grappling', 0.027065679458248976), ('sharp unemployment', 0.027065679458248976)]",positive
227,226,12,226_got sick dont_distanced sanitized practiced_much fear_fortunate remained good,"[('got sick dont', 0.03247647243891521), ('distanced sanitized practiced', 0.03247647243891521), ('much fear', 0.03247647243891521), ('fortunate remained good', 0.03247647243891521), ('mongering many', 0.03247647243891521), ('still got sick', 0.03247647243891521), ('people distanced', 0.03247647243891521), ('mongering', 0.03247647243891521), ('practiced safe measures', 0.03247647243891521), ('people distanced sanitized', 0.03247647243891521)]",positive
228,227,12,227_careers_working actors_actors_grant writer,"[('careers', 0.03111422447359363), ('working actors', 0.02997828225130635), ('actors', 0.025900300958664187), ('grant writer', 0.02112965281111979), ('clerk', 0.02061510410355573), ('writer', 0.018550764952662887), ('jobs', 0.018073037668691977), ('need watch', 0.016533277836373008), ('community orgr amp', 0.016533277836373008), ('great segment', 0.016533277836373008)]",positive
229,228,12,228_title 42_42_title_migrants,"[('title 42', 0.07532023230921998), ('42', 0.06919662196488907), ('title', 0.05931481658424784), ('migrants', 0.0510902163872502), ('expel', 0.03599801764313493), ('asylum seekers', 0.030128092923687993), ('seekers', 0.030128092923687993), ('spread', 0.027700209399468084), ('asylum', 0.027405589356983964), ('border', 0.021764905418052614)]",positive
230,229,12,229_nj_immigrant communities_jerseyans access_impacts covid19 ever,"[('nj', 0.04358388891352468), ('immigrant communities', 0.03752427290407005), ('jerseyans access', 0.03271352698226496), ('impacts covid19 ever', 0.03271352698226496), ('overdue critical', 0.03271352698226496), ('make sure new', 0.03271352698226496), ('new jerseyans access', 0.03271352698226496), ('access life', 0.03271352698226496), ('covid19 ever', 0.03271352698226496), ('life saving benefits', 0.03271352698226496)]",positive
231,230,12,230_haircutchallenge_um4safehouse_um4safehouse haircutchallenge_donation brings,"[('haircutchallenge', 0.13956318810881008), ('um4safehouse', 0.12298188750816903), ('um4safehouse haircutchallenge', 0.10579494517268569), ('donation brings', 0.087878838036594), ('generosity colleagues', 0.06904662503305813), ('brings us', 0.06904662503305813), ('um4safehouse haircutchallenge covid19', 0.06904662503305813), ('donation brings us', 0.06904662503305813), ('colleagues um4safehouse haircutchallenge', 0.06904662503305813), ('colleagues um4safehouse', 0.06904662503305813)]",positive
232,231,12,231_canadian centre refugee_canadian centre_centre refugee_centre refugee immigrant,"[('canadian centre refugee', 0.1172171115312236), ('canadian centre', 0.1172171115312236), ('centre refugee', 0.1155558066842959), ('centre refugee immigrant', 0.10744901890362164), ('refugee immigrant', 0.10592615612727126), ('centre', 0.08112882639603733), ('refugee', 0.07970206984562503), ('refugee immigrant healthcare', 0.074908702931844), ('acsa', 0.074908702931844), ('canadian', 0.07441411173834633)]",positive
233,232,11,232_yoga_gym_djlife sandiego best_ufcgymmissionvalley djlife,"[('yoga', 0.06898950328401082), ('gym', 0.022224490835428153), ('djlife sandiego best', 0.021035957757768214), ('ufcgymmissionvalley djlife', 0.021035957757768214), ('day ufcgymmissionvalley', 0.021035957757768214), ('getting right starting', 0.021035957757768214), ('entertainment fitness challenge', 0.021035957757768214), ('health event als', 0.021035957757768214), ('thrive health', 0.021035957757768214), ('ufcgymmissionvalley djlife sandiego', 0.021035957757768214)]",positive
234,233,11,233_students disabilities_students_disabilities_support students disabilities,"[('students disabilities', 0.05287673148130165), ('students', 0.04363252087935146), ('disabilities', 0.04235059314582908), ('support students disabilities', 0.03295406762184044), ('support students', 0.030215275132172367), ('review watch', 0.02577209919002384), ('safety students amp', 0.02577209919002384), ('bill gov', 0.02577209919002384), ('title new', 0.02577209919002384), ('title new students', 0.02577209919002384)]",positive
235,234,11,234_immediate covid19_workers immigrant workers_workers please acknowledge_covid19 relief familial,"[('immediate covid19', 0.043681364520536656), ('workers immigrant workers', 0.043681364520536656), ('workers please acknowledge', 0.043681364520536656), ('covid19 relief familial', 0.043681364520536656), ('desperately needed', 0.043681364520536656), ('desperately needed americas', 0.043681364520536656), ('economic help', 0.043681364520536656), ('economic help desperately', 0.043681364520536656), ('essential provide', 0.043681364520536656), ('essential provide immediate', 0.043681364520536656)]",positive
236,235,11,235_latino_local community response_students convened_2018 led,"[('latino', 0.056958541716553325), ('local community response', 0.028966987519365637), ('students convened', 0.028966987519365637), ('2018 led', 0.028966987519365637), ('2014 amp 2018', 0.028966987519365637), ('elected 2014', 0.028966987519365637), ('academic achievement', 0.028966987519365637), ('covid19 healthcare food', 0.028966987519365637), ('elected 2014 amp', 0.028966987519365637), ('food amp rental', 0.028966987519365637)]",positive
237,236,11,236_minority_awarded_minority rural_socially vulnerable communities,"[('minority', 0.04352178595039804), ('awarded', 0.03585485103371783), ('minority rural', 0.033222800851594715), ('socially vulnerable communities', 0.033222800851594715), ('ethnic minority', 0.033222800851594715), ('awarded new', 0.033222800851594715), ('awarded new 40', 0.033222800851594715), ('racial ethnic', 0.033222800851594715), ('omh', 0.033222800851594715), ('racial ethnic minority', 0.033222800851594715)]",positive
238,237,11,237_seniors_youth association generous_covid seniorsmatter_amp vaughan seniors,"[('seniors', 0.06556799351464485), ('youth association generous', 0.03931362453131841), ('covid seniorsmatter', 0.03931362453131841), ('amp vaughan seniors', 0.03931362453131841), ('ahmadiyya youth', 0.03931362453131841), ('amp vaughan', 0.03931362453131841), ('faceshields villa gambin', 0.03931362453131841), ('ahmadiyya youth association', 0.03931362453131841), ('thank ahmadiyya youth', 0.03931362453131841), ('villa gambin', 0.03931362453131841)]",positive
239,238,11,238_veteranorganization_multiple housing_nmvic_nmvic veteranorganization,"[('veteranorganization', 0.024770356818680155), ('multiple housing', 0.024770356818680155), ('nmvic', 0.024770356818680155), ('nmvic veteranorganization', 0.024770356818680155), ('nmvic veteranorganization nonprofitorganization', 0.024770356818680155), ('housing options', 0.024770356818680155), ('veteranorganization nonprofitorganization', 0.024770356818680155), ('multiple housing options', 0.024770356818680155), ('nonprofitorganization', 0.02375487560019593), ('veterans', 0.02332436080736267)]",positive
240,239,11,239_wioa_career_credentials register_earn credentials,"[('wioa', 0.0705343305293715), ('career', 0.03972912369933567), ('credentials register', 0.03931362453131841), ('earn credentials', 0.03931362453131841), ('funding earn', 0.03931362453131841), ('credentials register today', 0.03931362453131841), ('grant provide funding', 0.03931362453131841), ('wioa grant', 0.03931362453131841), ('wioa grant provide', 0.03931362453131841), ('interested career training', 0.03931362453131841)]",positive
241,240,11,240_went many different_total 10200 went_glad able give_donated multiple organizations,"[('went many different', 0.035711180849165726), ('total 10200 went', 0.035711180849165726), ('glad able give', 0.035711180849165726), ('donated multiple organizations', 0.035711180849165726), ('stimuluspayment donations', 0.035711180849165726), ('different types services', 0.035711180849165726), ('covidsafe covid19', 0.035711180849165726), ('sundayvibes covidsafe', 0.035711180849165726), ('stimuluspayment donations covid19', 0.035711180849165726), ('went many', 0.035711180849165726)]",positive
242,241,11,241_windsor_kingsville_essex_windsoressex,"[('windsor', 0.0686244794571113), ('kingsville', 0.06848795696625737), ('essex', 0.06632070281048401), ('windsoressex', 0.06453491655533827), ('leamington', 0.0625157928166526), ('windsor essex', 0.0489199692616124), ('leamington kingsville amherstburg', 0.04268336377685999), ('per windsoressex yqg', 0.04268336377685999), ('mw migrantworkers covid', 0.04268336377685999), ('yqg windsor', 0.04268336377685999)]",positive
243,242,11,242_julie bedingfield_bedingfield says donation_says donation bouquets_julie bedingfield says,"[('julie bedingfield', 0.050929013597389765), ('bedingfield says donation', 0.050929013597389765), ('says donation bouquets', 0.050929013597389765), ('julie bedingfield says', 0.050929013597389765), ('says donation', 0.050929013597389765), ('bouquets simple', 0.050929013597389765), ('say thank nurses', 0.050929013597389765), ('bouquets simple way', 0.050929013597389765), ('nurses san antonio', 0.050929013597389765), ('antonio covid19 pandemic', 0.050929013597389765)]",positive
244,243,11,243_working hard find_thank teachers amp_workers thankful covid19_ways thank,"[('working hard find', 0.05960156783513979), ('thank teachers amp', 0.05960156783513979), ('workers thankful covid19', 0.05960156783513979), ('ways thank', 0.05960156783513979), ('ways thank teachers', 0.05960156783513979), ('workers thankful', 0.05960156783513979), ('frontline workers thankful', 0.05960156783513979), ('thanks working hard', 0.05960156783513979), ('find ways thank', 0.05960156783513979), ('thankful covid19 charity', 0.05960156783513979)]",positive
245,244,11,244_houston_houston hospitals_hospitals healthcare professionals_kids meals,"[('houston', 0.05968614048090575), ('houston hospitals', 0.04262735910762906), ('hospitals healthcare professionals', 0.037192972585645634), ('kids meals', 0.037192972585645634), ('healthcare professionals food', 0.037192972585645634), ('professionals food', 0.03596009427748744), ('west houston hospitals', 0.03495306329474312), ('west houston', 0.03495306329474312), ('houston hospitals healthcare', 0.03495306329474312), ('hospitals healthcare', 0.03410188728610326)]",positive
246,245,11,245_died covid19_worker died_migrant worker died_worker died covid19,"[('died covid19', 0.12236093103790709), ('worker died', 0.10816834134583181), ('migrant worker died', 0.10816834134583181), ('worker died covid19', 0.10816834134583181), ('died', 0.1033173476321082), ('covid19 ontario farm', 0.07704592915274168), ('good caring person', 0.07704592915274168), ('wife migrant', 0.07704592915274168), ('caring person says', 0.07704592915274168), ('ontario farm', 0.07704592915274168)]",positive
247,246,11,246_fragrant_terpenes_gt_rosemary,"[('fragrant', 0.073485399650076), ('terpenes', 0.05796115771123687), ('gt', 0.04957961245181206), ('rosemary', 0.04111700180339724), ('lavender', 0.04111700180339724), ('jasmine', 0.03616637712684285), ('tea', 0.03441236301834087), ('simultaneously delivering wide', 0.032156013668286625), ('talkingterpenes', 0.032156013668286625), ('delivering wide range', 0.032156013668286625)]",positive
248,247,11,247_features personalized_pages check_pages check days_robust resharing features,"[('features personalized', 0.07278374047594541), ('pages check', 0.07278374047594541), ('pages check days', 0.07278374047594541), ('robust resharing features', 0.07278374047594541), ('resharing features personalized', 0.07278374047594541), ('landing pages check', 0.07278374047594541), ('resharing features', 0.07278374047594541), ('features personalized landing', 0.07278374047594541), ('robust resharing', 0.06858234002124662), ('resharing', 0.06858234002124662)]",positive
249,248,11,248_registered nurse atrmc_pass relocationavailable_based grants pass_relocationavailable,"[('registered nurse atrmc', 0.08048109796846903), ('pass relocationavailable', 0.08048109796846903), ('based grants pass', 0.08048109796846903), ('relocationavailable', 0.08048109796846903), ('atrmc', 0.08048109796846903), ('nurse atrmc', 0.08048109796846903), ('grants pass relocationavailable', 0.08048109796846903), ('based grants', 0.07682401605428361), ('grants pass', 0.07532742242342429), ('pass relocationavailable registered', 0.06899986242734452)]",positive
250,249,11,249_uclahospital_treats_wcw_wisdomwednesday wcw,"[('uclahospital', 0.0992705392635599), ('treats', 0.0819609822303037), ('wcw', 0.07799711346326935), ('wisdomwednesday wcw', 0.07799711346326935), ('healthy treats love', 0.07799711346326935), ('helping crew', 0.07799711346326935), ('wcw ashnellen helping', 0.07799711346326935), ('gratitude lionbotanicals contribution', 0.07799711346326935), ('wisdomwednesday', 0.07799711346326935), ('ashnellen', 0.07799711346326935)]",positive
251,250,11,250_gop_surge_racist_allowing,"[('gop', 0.05004597200281999), ('surge', 0.03944411339600346), ('racist', 0.03415008751635037), ('allowing', 0.02740271894396397), ('legacy addition', 0.026721351746354215), ('legacy addition 450k', 0.026721351746354215), ('gop done', 0.026721351746354215), ('continues worsen', 0.026721351746354215), ('450k', 0.026721351746354215), ('history remember covid19', 0.026721351746354215)]",positive
252,251,11,251_good salsa_salsa_feel good salsa_feel good,"[('good salsa', 0.08554163489732289), ('salsa', 0.08554163489732289), ('feel good salsa', 0.08554163489732289), ('feel good', 0.08103734135312494), ('salsa makingadifference aoc7spreadhealth', 0.04767822549542871), ('good salsa makingadifference', 0.04767822549542871), ('salsa donation', 0.04767822549542871), ('salsa donation community', 0.04767822549542871), ('salsa makingadifference', 0.04767822549542871), ('dina', 0.04767822549542871)]",positive
